name,lat,long,region,address 1,address 2,address 3,county
The Village Inn,54.888188,-6.353407,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,54.888188,-6.353407,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Village Inn,54.873404,-7.314378,northireland,DOWRA,,,CO. CAVAN
The Village Inn,54.873404,-7.314378,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,54.873404,-7.314378,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,54.873404,-7.314378,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,54.873404,-7.314378,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,54.873404,-7.314378,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,54.873404,-7.314378,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,54.873404,-7.314378,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,54.873404,-7.314378,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,54.873404,-7.314378,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,54.873404,-7.314378,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,54.873404,-7.314378,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,54.873404,-7.314378,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,54.873404,-7.314378,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,54.873404,-7.314378,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,54.873404,-7.314378,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,54.873404,-7.314378,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,54.873404,-7.314378,northireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,54.873404,-7.314378,northireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,54.873404,-7.314378,northireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,54.873404,-7.314378,northireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,54.873404,-7.314378,northireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,54.873404,-7.314378,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,54.873404,-7.314378,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Village Inn,54.608453,-7.269398,northireland,DOWRA,,,CO. CAVAN
The Village Inn,54.608453,-7.269398,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,54.608453,-7.269398,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,54.608453,-7.269398,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,54.608453,-7.269398,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,54.608453,-7.269398,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,54.608453,-7.269398,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,54.608453,-7.269398,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,54.608453,-7.269398,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,54.608453,-7.269398,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,54.608453,-7.269398,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,54.608453,-7.269398,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,54.608453,-7.269398,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,54.608453,-7.269398,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,54.608453,-7.269398,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,54.608453,-7.269398,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,54.608453,-7.269398,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,54.608453,-7.269398,northireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,54.608453,-7.269398,northireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,54.608453,-7.269398,northireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,54.608453,-7.269398,northireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,54.608453,-7.269398,northireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,54.608453,-7.269398,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,54.608453,-7.269398,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Village Inn,54.297439,-6.521743,northireland,DOWRA,,,CO. CAVAN
The Village Inn,54.297439,-6.521743,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,54.297439,-6.521743,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,54.297439,-6.521743,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,54.297439,-6.521743,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,54.297439,-6.521743,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,54.297439,-6.521743,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,54.297439,-6.521743,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,54.297439,-6.521743,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,54.297439,-6.521743,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,54.297439,-6.521743,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,54.297439,-6.521743,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,54.297439,-6.521743,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,54.297439,-6.521743,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,54.297439,-6.521743,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,54.297439,-6.521743,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,54.297439,-6.521743,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,54.297439,-6.521743,northireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,54.297439,-6.521743,northireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,54.297439,-6.521743,northireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,54.297439,-6.521743,northireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,54.297439,-6.521743,northireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,54.297439,-6.521743,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,54.297439,-6.521743,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Welcome Inn,54.08184433,-6.45116806,northireland,CROOKHAVEN,SKIBBEREEN,,CO. CORK
The Welcome Inn,54.08184433,-6.45116806,northireland,1 O'RAHILLY STREET,COBH,,CO. CORK
The Welcome Inn,54.08184433,-6.45116806,northireland,24 PARNELL PLACE,CORK,,CO. CORK
The Welcome Inn,54.08184433,-6.45116806,northireland,8 MARKET SQUARE,PORTLAOISE,,CO. LAOIS
The Welcome Inn,54.08184433,-6.45116806,northireland,CARRICKNABRAC,DRUMSHANBO,,CO. LEITRIM
The Welcome Inn,54.08184433,-6.45116806,northireland,MITCHELSTOWNDOWN EAST,KNOCKLONG,KILMALLOCK,CO. LIMERICK
The Welcome Inn,54.08184433,-6.45116806,northireland,THE WELCOME INN,BOHERWILLIAM,CAPPAGH,CO. WATERFORD
Top Of The Town,54.713599,-6.211256,northireland,THE GREEN,KILLALOE,,CO. CLARE
Top Of The Town,54.713599,-6.211256,northireland,MAIN STREET,ASKEATON,,CO. LIMERICK
Turley's Bar,54.302214,-6.067219,northireland,THE HARBOUR,MOUNTMELLICK,,CO. LAOIS
Victoria,54.099911,-6.254811,northireland,4 MAIN STREET,CLONDALKIN,,DUBLIN CITY
Village Inn,54.239126,-7.175866,northireland,TULLYVIN,COOTEHILL,,CO. CAVAN
Village Inn,54.239126,-7.175866,northireland,CHURCH STREET,KILLALA,,CO. MAYO
Village Inn,54.239126,-7.175866,northireland,CHURCH STREET,FINGLAS,,DUBLIN CITY
Voodoo,54.598763,-5.931777,northireland,21-23 LOWER MAIN STREET,LETTERKENNY,,CO. DONEGAL
Anchor Bar,54.994761,-7.320589,northireland,COURTMACSHERRY,TIMOLEAGUE,,CO. CORK
Anchor Bar,54.994761,-7.320589,northireland,MAIN STREET,CAHERCIVEEN,,CO. KERRY
Annies Bar,54.988155,-7.310313,northireland,MAIN STREET,MOVILLE,LIFFORD,CO. DONEGAL
Bridge House,54.10966,-6.477118,northireland,UPPER WILLIAM STREET,ATHY,,CO. KILDARE
Cove Bar,54.708242,-6.531331,northireland,DUNMORE ROAD,WATERFORD,,CO. WATERFORD
Harbour Bar,55.205563,-6.24129,northireland,CRUCKNAMURLOG,DOWNINGS,,CO. DONEGAL
Harbour Bar,55.205563,-6.24129,northireland,PULLAGHENEY,"CABRAGH, RATHLEE POST OFFICE",BALLINA,CO. MAYO
La Bodega,54.850411,-5.821846,northireland,93 RANELAGH VILLAGE,,,DUBLIN CITY
Mcgraths Bar,54.615795,-5.943205,northireland,HULK STREET,CLIFDEN,,CO. GALWAY
O'sullivan's,54.991998,-7.32612,northireland,EYERIES VILLAGE,BEARA,,CO. CORK
Railway Bar,54.177599,-6.345339,northireland,MARKET STREET AND ASHWALK,ARDEE,,CO. LOUTH
Railway Bar,54.177599,-6.345339,northireland,MAIN STREET,BANAGHER,,CO. OFFALY
Railway Bar,54.647519,-6.741934,northireland,MARKET STREET AND ASHWALK,ARDEE,,CO. LOUTH
Railway Bar,54.647519,-6.741934,northireland,MAIN STREET,BANAGHER,,CO. OFFALY
The Anchor Bar,54.20722961,-5.894019127,northireland,MAIN STREET,LISCANNOR,,CO. CLARE
The Anchor Bar,54.20722961,-5.894019127,northireland,14 EAST HILL,COBH,,CO. CORK
The Anchor Bar,54.20722961,-5.894019127,northireland,O'NEILL CROWLEY STREET (BROWNE STREET),YOUGHAL,,CO. CORK
The Anchor Bar,54.20722961,-5.894019127,northireland,NEW STREET,BANTRY,,CO. CORK
The Anchor Bar,54.20722961,-5.894019127,northireland,14 UPPER MAIN STREET,BUNCRANA,LIFFORD,CO. DONEGAL
The Anchor Bar,54.20722961,-5.894019127,northireland,CHAPEL STREET,TARBERT,,CO. KERRY
The Anchor Bar,54.20722961,-5.894019127,northireland,THOLSEL STREET,CARLINGFORD,,CO. LOUTH
The Anchor Bar,54.20722961,-5.894019127,northireland,DAVITTS QUAY,DUNGARVAN,,CO. WATERFORD
The Bus Bar,54.347826,-6.27114,northireland,98 STRAND STREET,SKERRIES,,CO. DUBLIN
The Central Bar,54.331547,-5.715451,northireland,KNOCKNAGREE,MALLOW,,CO. CORK
The Central Bar,54.331547,-5.715451,northireland,40 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Central Bar,54.331547,-5.715451,northireland,BRIDGE STREET,NEWCASTLEWEST,,CO. LIMERICK
The Central Bar,54.331547,-5.715451,northireland,10 CLANBRASSIL STREET,DUNDALK,,CO. LOUTH
The Central Bar,54.331547,-5.715451,northireland,MARKET SQUARE,ROSCOMMON,,CO. ROSCOMMON
The Central Bar,54.98235321,-6.688259125,northireland,KNOCKNAGREE,MALLOW,,CO. CORK
The Central Bar,54.98235321,-6.688259125,northireland,40 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Central Bar,54.98235321,-6.688259125,northireland,BRIDGE STREET,NEWCASTLEWEST,,CO. LIMERICK
The Central Bar,54.98235321,-6.688259125,northireland,10 CLANBRASSIL STREET,DUNDALK,,CO. LOUTH
The Central Bar,54.98235321,-6.688259125,northireland,MARKET SQUARE,ROSCOMMON,,CO. ROSCOMMON
The Central Bar,54.513626,-7.459183,northireland,KNOCKNAGREE,MALLOW,,CO. CORK
The Central Bar,54.513626,-7.459183,northireland,40 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Central Bar,54.513626,-7.459183,northireland,BRIDGE STREET,NEWCASTLEWEST,,CO. LIMERICK
The Central Bar,54.513626,-7.459183,northireland,10 CLANBRASSIL STREET,DUNDALK,,CO. LOUTH
The Central Bar,54.513626,-7.459183,northireland,MARKET SQUARE,ROSCOMMON,,CO. ROSCOMMON
The Corner House,54.614207,-5.948627,northireland,7 COBURG STREET,CORK,,CO. CORK
The Corner House,54.614207,-5.948627,northireland,SHANBALLYMORE,MALLOW,,CO. CORK
The Corner House,54.614207,-5.948627,northireland,MAIN STREET,CARRIGALINE,CORK,CO. CORK
The Corner House,54.614207,-5.948627,northireland,MAIN STREET,ARDARA,,CO. DONEGAL
The Corner House,54.614207,-5.948627,northireland,"SHRONEDARRAGH, BARRADUFF",HEADFORD,KILLARNEY,CO. KERRY
The Corner House,54.614207,-5.948627,northireland,PATRICK STREET,BALLYRAGGET,,CO. KILKENNY
The Corner House,54.614207,-5.948627,northireland,THE SQUARE,RATHDOWNEY,,CO. LAOIS
The Corner House,54.614207,-5.948627,northireland,THE SQUARE,DROMCOLLOGHER,,CO. LIMERICK
The Corner House,54.614207,-5.948627,northireland,CARTER SQUARE,BELMULLET,,CO. MAYO
The Corner House,54.614207,-5.948627,northireland,BRIDGE STREET,KILKELLY,,CO. MAYO
The Corner House,54.614207,-5.948627,northireland,BALLYGAR,ROSCOMMON,,CO. ROSCOMMON
The Corner House,54.614207,-5.948627,northireland,RIVERSTOWN,,,CO. SLIGO
The Corner House,54.614207,-5.948627,northireland,O'CONNELL STREET,BALLYMOTE,,CO. SLIGO
The Corner House,54.614207,-5.948627,northireland,MAIN STREET,CLOUGHJORDAN,,CO. TIPPERARY
The Corner House,54.614207,-5.948627,northireland,DRANGAN,,,CO. TIPPERARY
The Corner House,54.248283,-6.705902,northireland,7 COBURG STREET,CORK,,CO. CORK
The Corner House,54.248283,-6.705902,northireland,SHANBALLYMORE,MALLOW,,CO. CORK
The Corner House,54.248283,-6.705902,northireland,MAIN STREET,CARRIGALINE,CORK,CO. CORK
The Corner House,54.248283,-6.705902,northireland,MAIN STREET,ARDARA,,CO. DONEGAL
The Corner House,54.248283,-6.705902,northireland,"SHRONEDARRAGH, BARRADUFF",HEADFORD,KILLARNEY,CO. KERRY
The Corner House,54.248283,-6.705902,northireland,PATRICK STREET,BALLYRAGGET,,CO. KILKENNY
The Corner House,54.248283,-6.705902,northireland,THE SQUARE,RATHDOWNEY,,CO. LAOIS
The Corner House,54.248283,-6.705902,northireland,THE SQUARE,DROMCOLLOGHER,,CO. LIMERICK
The Corner House,54.248283,-6.705902,northireland,CARTER SQUARE,BELMULLET,,CO. MAYO
The Corner House,54.248283,-6.705902,northireland,BRIDGE STREET,KILKELLY,,CO. MAYO
The Corner House,54.248283,-6.705902,northireland,BALLYGAR,ROSCOMMON,,CO. ROSCOMMON
The Corner House,54.248283,-6.705902,northireland,RIVERSTOWN,,,CO. SLIGO
The Corner House,54.248283,-6.705902,northireland,O'CONNELL STREET,BALLYMOTE,,CO. SLIGO
The Corner House,54.248283,-6.705902,northireland,MAIN STREET,CLOUGHJORDAN,,CO. TIPPERARY
The Corner House,54.248283,-6.705902,northireland,DRANGAN,,,CO. TIPPERARY
The Cornerstone Bar,54.347523,-7.643422,northireland,LOWER BELLMOUNT,CROOKSTOWN,,CO. CORK
The Cosy Bar,54.18957,-6.576153,northireland,MARKET SQUARE,MOUNTRATH,,CO. LAOIS
The Cosy Bar,54.18957,-6.576153,northireland,MAIN STREET,CASTLEREA,,CO. ROSCOMMON
The Fountain Bar,54.257757,-5.943025,northireland,11 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Fountain Bar,54.257757,-5.943025,northireland,KILMAGIG,AVOCA,,CO. WICKLOW
The Fountain Bar,54.867732,-6.278911,northireland,11 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Fountain Bar,54.867732,-6.278911,northireland,KILMAGIG,AVOCA,,CO. WICKLOW
The Happy Landing,55.026362,-7.177933,northireland,COOLANEY,,,CO. SLIGO
The Rock Bar,54.589267,-5.969545,northireland,THREECASTLES,,,CO. KILKENNY
The Roost Bar,55.127567,-6.675881,northireland,31 FERMANAGH STREET,CLONES,,CO. MONAGHAN
The Stag's Head,54.25448,-7.446165,northireland,1 DAME COURT,DAME STREET,,DUBLIN CITY
The Thatch Bar,54.850488,-5.822621,northireland,THE SQUARE,HEADFORD,,CO. GALWAY
The Thatch Bar,54.850488,-5.822621,northireland,BALLYDONOGHUE,LISSELTON,,CO. KERRY
The Thatch Bar,54.850488,-5.822621,northireland,CARROWMORE,KNOCK,CLAREMORRIS,CO. MAYO
The Thatch Bar,54.850488,-5.822621,northireland,BALLYGAR,,,CO. ROSCOMMON
The Thatch Bar,54.850488,-5.822621,northireland,BALLYCAHILL,THURLES,,CO. TIPPERARY
The Thatch Bar,54.850488,-5.822621,northireland,THE SQUARE,FERNS,,CO. WEXFORD
The Toby Jug,54.344387,-6.657304,northireland,MAIN STREET,CAPPOQUIN,,CO. WATERFORD
The Townhouse,54.257559,-5.941439,northireland,5 RODEN PLACE,DUNDALK,,CO. LOUTH
The Village Inn,55.009904,-6.408917,northireland,DOWRA,,,CO. CAVAN
The Village Inn,55.009904,-6.408917,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,55.009904,-6.408917,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,55.009904,-6.408917,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,55.009904,-6.408917,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,55.009904,-6.408917,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,55.009904,-6.408917,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,55.009904,-6.408917,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,55.009904,-6.408917,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,55.009904,-6.408917,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,55.009904,-6.408917,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,55.009904,-6.408917,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,55.009904,-6.408917,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,55.009904,-6.408917,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,55.009904,-6.408917,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,55.009904,-6.408917,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,55.009904,-6.408917,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,55.009904,-6.408917,northireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,55.009904,-6.408917,northireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,55.009904,-6.408917,northireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,55.009904,-6.408917,northireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,55.009904,-6.408917,northireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,55.009904,-6.408917,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,55.009904,-6.408917,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Village Inn,54.872837,-6.47821,northireland,DOWRA,,,CO. CAVAN
The Village Inn,54.872837,-6.47821,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,54.872837,-6.47821,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,54.872837,-6.47821,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,54.872837,-6.47821,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,54.872837,-6.47821,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,54.872837,-6.47821,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,54.872837,-6.47821,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,54.872837,-6.47821,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,54.872837,-6.47821,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,54.872837,-6.47821,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,54.872837,-6.47821,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,54.872837,-6.47821,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,54.872837,-6.47821,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,54.872837,-6.47821,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,54.872837,-6.47821,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,54.872837,-6.47821,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,54.872837,-6.47821,northireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,54.872837,-6.47821,northireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,54.872837,-6.47821,northireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,54.872837,-6.47821,northireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,54.872837,-6.47821,northireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,54.872837,-6.47821,northireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,54.872837,-6.47821,northireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Village Inn,54.488592,-5.534464,northireland,DOWRA,,,CO. CAVAN
The Village Inn,54.488592,-5.534464,northireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,54.488592,-5.534464,northireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,54.488592,-5.534464,northireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,54.488592,-5.534464,northireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,54.488592,-5.534464,northireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,54.488592,-5.534464,northireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,54.488592,-5.534464,northireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,54.488592,-5.534464,northireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,54.488592,-5.534464,northireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,54.488592,-5.534464,northireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,54.488592,-5.534464,northireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,54.488592,-5.534464,northireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,54.488592,-5.534464,northireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,54.488592,-5.534464,northireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,54.488592,-5.534464,northireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,54.488592,-5.534464,northireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,54.488592,-5.534464,northireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,54.488592,-5.534464,northireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,54.488592,-5.534464,northireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,54.488592,-5.534464,northireland,MAIN STREET,CLONEE,,CO. MEATH
