ID,name,lat,long,address_1,address_2,address_3,county
7232,The Abbey Bar,52.0889675,-8.2341423,Abbey Street,Timoleague,,Co. Cork
7233,The Abbey Bar,52.0889675,-8.2341423,Old Street Or Abbey Street,Portumna,,Co. Galway
7234,The Abbey Bar,52.0889675,-8.2341423,Fenagh,,,Co. Leitrim
7235,The White Country Inn,52.1297226,-8.8941441,Banteer,,,Co. Cork
7236,The Five Roads,53.55136,-6.21244,Tarelton,Macroom,,Co. Cork
7237,The Poor Relation,51.8982094,-8.467475,19/20 Parnell Place,Cork,,Co. Cork
7238,Causkeys,51.6940429,-9.9580667,Eyeries,Castletownbere,,Co. Cork
7239,Commercial Bar,51.87092,-8.33484,Railway Street,Passage West,,Co. Cork
7240,The Imokilly Tavern,51.9318788,-8.0567545,Mogeely,,,Co. Cork
7241,Fiddlers,51.7492979,-8.7404967,Convent Hill,Bandon,,Co. Cork
7242,Long Island Bar,51.8976135,-8.4765767,103 Upper Dorset Street,,,Dublin City
7243,The Bulman Bar And Toddies Restaurant,51.7002201,-8.499909,Summercove,Kinsale,,Co. Cork
7244,The Abbey Tavern,51.8938708,-8.4828813,Quinn,,,Co. Clare
7245,The Abbey Tavern,51.8938708,-8.4828813,Gilabbey Street,Cork,,Co. Cork
7246,The Abbey Tavern,51.8938708,-8.4828813,28 Abbey Street,Howth,,Co. Dublin
7247,The Abbey Tavern,51.8938708,-8.4828813,Graiguenoe,Holycross,,Co. Tipperary
7248,The Marlogue Inn And East Ferry Marina,51.86674,-8.213299,East Ferry Marina,Walterstown,Cobh,Co. Cork
7249,South County Bar,51.8761844,-8.439917,Douglas West,Cork,,Co. Cork
7250,The Commons Inn Hotel,51.92177,-8.48714,Commons Road,Cork,,Co. Cork
7251,The Hunted Hog,51.9118255,-8.0536062,Main Street,Castlemartyr,,Co. Cork
7252,Springfort Hall Hotel,52.1853357,-8.6568644,Springfort Hall,Baltydaniel,Mallow,Co. Cork
7253,Clancys Bar,51.940481,-7.8457351,Lower Street,Youghal,,Co. Cork
7254,The Vintage,52.177964,-8.905309,O'brien Street,Kanturk,,Co. Cork
7255,Tarrants - The Bridge Bar,52.0602665,-9.0637757,The Bridge,Millstreet,,Co. Cork
7256,The Schooner Bar,51.8267176,-8.2312462,Mosestown,Whitegate,,Co. Cork
7257,The Flying Enterprise And The Captains Table,51.8952657,-8.475597,"3, 4 & 5 Barrack Street",Cork,,Co. Cork
7258,Hacketts Bar,51.526853,-9.5453116,Main Street,Schull,,Co. Cork
7259,The Courthouse Tavern,51.8980595,-8.4782656,3 Cross Street,Cork,,Co. Cork
7260,The Kilty Stone Tavern,51.6229317,-8.8889828,Pearse Street,Clonakilty,,Co. Cork
7261,O'donovans Hotel,51.62303,-8.8899403,Pearse Street,Clonakilty,,Co. Cork
7262,Tides Bar And Restaurant,51.9407446,-7.8543239,Upper Strand,Youghal,,Co. Cork
7263,Clongibbon House,52.2657498,-8.2703709,New Square,Mitchelstown,,Co. Cork
7264,The Arches,52.131936,-8.6454925,Ballydaheen,Mallow,,Co. Cork
7265,The Bantry Inn,51.6797371,-9.4491746,Main Street,Bantry,,Co. Cork
7266,The Beer Garden,51.8875818,-8.4668975,Oldcastle Street,Ballyjamesduff,,Co. Cavan
7267,The Beer Garden,51.8875818,-8.4668975,10-12 Evergreen Road,Turners Cross,,Co. Cork
7268,The Brick Oven,51.6803246,-9.454937,The Quay,Bantry,,Co. Cork
7269,The Huntsman Bar,51.9251883,-8.6085122,Belgooly,,,Co. Cork
7270,The Huntsman Bar,51.9251883,-8.6085122,Tower,Blarney,,Co. Cork
7271,The Imperial Hotel,51.8971476,-8.4700721,Lisdoonvarna,,,Co. Clare
7272,The Imperial Hotel,51.8971476,-8.4700721,South Mall,Civil Parish Of Holy Trinity,Cork,Co. Cork
7273,The Laine Bar,51.9767455,-8.925844,Ballinagree West,Ballinagree,Macroom,Co. Cork
7274,The Long Boat Bar,51.6219771,-9.5216144,Durrus,Bantry,,Co. Cork
7275,The Old Thatch Bar And Restaurant,51.9425,-7.9925,Killeagh,,,Co. Cork
7276,Orchard Bar,51.8891784,-8.4421027,Ballinlough Road,,,Co. Cork
7277,Orchard Bar,51.8891784,-8.4421027,"Dristernan, Gleneely",Lifford,,Co. Donegal
7278,The Silver Key And Il Primo,51.8875884,-8.433251,Ballinlough Road And Church Yard Lane,Ballinlough,Cork,Co. Cork
7279,The Urhan Inn,51.6721344,-10.0008146,Urhan,Eyeries,Castletownbere,Co. Cork
7280,West Cork Hotel,51.5508418,-9.2707819,Illen Street,Skibbereen,,Co. Cork
7281,Bishopstown Bar,51.879711,-8.517112,Looney's Cross,Bishopstown,Cork,Co. Cork
7282,The Wilton Bar And Restaurant,51.8809621,-8.5103233,Leslie Cross,Wilton,Cork,Co. Cork
7283,The Clondrohid Tavern,51.9318449,-9.0249787,Clondrohid,Macroom,,Co. Cork
7284,An Caipin,51.7953727,-8.9929556,Moneygaff West,Enniskeane,,Co. Cork
7285,Bushe's Bar,51.4832698,-9.3730022,The Square,Baltimore,,Co. Cork
7286,The Village Inn,51.8543215,-8.3119632,Dowra,,,Co. Cavan
7287,The Village Inn,51.8543215,-8.3119632,15 Newtown,Cobh,,Co. Cork
7288,The Village Inn,51.8543215,-8.3119632,Ardgroom,Castletownbere,,Co. Cork
7289,The Village Inn,51.8543215,-8.3119632,Main Street,Kilworth,,Co. Cork
7290,The Village Inn,51.8543215,-8.3119632,Main Street,Enniskeane,,Co. Cork
7291,The Village Inn,51.8543215,-8.3119632,Grenagh Village,Grenagh North,,Co. Cork
7292,The Village Inn,51.8543215,-8.3119632,Ballyboughal,,,Co. Dublin
7293,The Village Inn,51.8543215,-8.3119632,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
7294,The Village Inn,51.8543215,-8.3119632,Kilchrest,Loughrea,,Co. Galway
7295,The Village Inn,51.8543215,-8.3119632,Kilkerrin,Ballinasloe,,Co. Galway
7296,The Village Inn,51.8543215,-8.3119632,Church Street,Kilgarvan,,Co. Kerry
7297,The Village Inn,51.8543215,-8.3119632,Kilcummin,Killarney,,Co. Kerry
7298,The Village Inn,51.8543215,-8.3119632,Main Street,Celbridge,,Co. Kildare
7299,The Village Inn,51.8543215,-8.3119632,Patrick Street,Kilkenny,,Co. Kilkenny
7300,The Village Inn,51.8543215,-8.3119632,Kinlough,,,Co. Leitrim
7301,The Village Inn,51.8543215,-8.3119632,Gortnaclohy,Ashford,Ballagh,Co. Limerick
7302,The Village Inn,51.8543215,-8.3119632,Farrihy,Broadford,Rathluirc,Co. Limerick
7303,The Village Inn,51.8543215,-8.3119632,Aghamore,Ballyhaunis,,Co. Mayo
7304,The Village Inn,51.8543215,-8.3119632,Toocananagh,Claremorris,,Co. Mayo
7305,The Village Inn,51.8543215,-8.3119632,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
7306,The Village Inn,51.8543215,-8.3119632,Main Street,Clonee,,Co. Meath
7307,The Village Inn,51.8543215,-8.3119632,Main Street,Rathmoylon,,Co. Meath
7308,The Village Inn,51.8543215,-8.3119632,Castlejordan,,,Co. Meath
7309,The Village Inn,51.8543215,-8.3119632,Loughglynn,Castlerea,,Co. Roscommon
7310,The Village Inn,51.8543215,-8.3119632,Cartron Village,Sligo,,Co. Sligo
7311,The Village Inn,51.8543215,-8.3119632,Eglish,Roscrea,,Co. Tipperary
7312,The Village Inn,51.8543215,-8.3119632,Moyglass,Fethard,,Co. Tipperary
7313,The Village Inn,51.8543215,-8.3119632,Main Street,Newtownmountkennedy,,Co. Wicklow
7314,The Village Inn,51.8543215,-8.3119632,2/4/6 Lisle Road,Crumlin,,Dublin City
7315,Butcher's Bar,52.1752273,-8.2442946,Main Street,Kilworth,,Co. Cork
7316,Cissie Young's,51.8910571,-8.4879792,79 And 80 Bandon Road,Cork,,Co. Cork
7317,T. Lynes Bar,52.1694814,-8.7772816,Cecilstown,Mallow,,Co. Cork
7318,Ashburton Bar,51.9088608,-8.4513311,112 And 113 Gardiners Hill,Parish Of St. Anne,Shandon,Co. Cork
7319,Mary Ann's Bar,51.9085319,-8.9632321,Masseytown,Macroom,,Co. Cork
7320,Finders Inn,51.722271,-8.4024684,Nohoval,Belgooly,,Co. Cork
7321,The Village Inn,51.7338807,-9.8968234,Dowra,,,Co. Cavan
7322,The Village Inn,51.7338807,-9.8968234,15 Newtown,Cobh,,Co. Cork
7323,The Village Inn,51.7338807,-9.8968234,Ardgroom,Castletownbere,,Co. Cork
7324,The Village Inn,51.7338807,-9.8968234,Main Street,Kilworth,,Co. Cork
7325,The Village Inn,51.7338807,-9.8968234,Main Street,Enniskeane,,Co. Cork
7326,The Village Inn,51.7338807,-9.8968234,Grenagh Village,Grenagh North,,Co. Cork
7327,The Village Inn,51.7338807,-9.8968234,Ballyboughal,,,Co. Dublin
7328,The Village Inn,51.7338807,-9.8968234,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
7329,The Village Inn,51.7338807,-9.8968234,Kilchrest,Loughrea,,Co. Galway
7330,The Village Inn,51.7338807,-9.8968234,Kilkerrin,Ballinasloe,,Co. Galway
7331,The Village Inn,51.7338807,-9.8968234,Church Street,Kilgarvan,,Co. Kerry
7332,The Village Inn,51.7338807,-9.8968234,Kilcummin,Killarney,,Co. Kerry
7333,The Village Inn,51.7338807,-9.8968234,Main Street,Celbridge,,Co. Kildare
7334,The Village Inn,51.7338807,-9.8968234,Patrick Street,Kilkenny,,Co. Kilkenny
7335,The Village Inn,51.7338807,-9.8968234,Kinlough,,,Co. Leitrim
7336,The Village Inn,51.7338807,-9.8968234,Gortnaclohy,Ashford,Ballagh,Co. Limerick
7337,The Village Inn,51.7338807,-9.8968234,Farrihy,Broadford,Rathluirc,Co. Limerick
7338,The Village Inn,51.7338807,-9.8968234,Aghamore,Ballyhaunis,,Co. Mayo
7339,The Village Inn,51.7338807,-9.8968234,Toocananagh,Claremorris,,Co. Mayo
7340,The Village Inn,51.7338807,-9.8968234,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
7341,The Village Inn,51.7338807,-9.8968234,Main Street,Clonee,,Co. Meath
7342,The Village Inn,51.7338807,-9.8968234,Main Street,Rathmoylon,,Co. Meath
7343,The Village Inn,51.7338807,-9.8968234,Castlejordan,,,Co. Meath
7344,The Village Inn,51.7338807,-9.8968234,Loughglynn,Castlerea,,Co. Roscommon
7345,The Village Inn,51.7338807,-9.8968234,Cartron Village,Sligo,,Co. Sligo
7346,The Village Inn,51.7338807,-9.8968234,Eglish,Roscrea,,Co. Tipperary
7347,The Village Inn,51.7338807,-9.8968234,Moyglass,Fethard,,Co. Tipperary
7348,The Village Inn,51.7338807,-9.8968234,Main Street,Newtownmountkennedy,,Co. Wicklow
7349,The Village Inn,51.7338807,-9.8968234,2/4/6 Lisle Road,Crumlin,,Dublin City
7350,O'c Bar,52.1770056,-8.9068329,Percival Street,Kanturk,,Co. Cork
7351,The Widows,51.9177097,-8.3981691,Glanmire,,,Co. Cork
7352,O'donovan's,51.62303,-8.8899403,Milltown,Castlefreke,Clonakilty,Co. Cork
7353,The Harbour Bar,51.704111,-8.5181031,Glanworth,Mallow,,Co. Cork
7354,The Harbour Bar,51.704111,-8.5181031,Roberts Cove,Minane Bridge,Carrigaline,Co. Cork
7355,The Harbour Bar,51.704111,-8.5181031,Keamore,Leap,,Co. Cork
7356,The Harbour Bar,51.704111,-8.5181031,Main Street,Rush,,Co. Dublin
7357,The Harbour Bar,51.704111,-8.5181031,Bullaun,Loughrea,,Co. Galway
7358,The Harbour Bar,51.704111,-8.5181031,1-4 Strand Road,(formerly 1 Dock Terrace),Bray,Co. Wicklow
7359,The Harbour Bar,51.704111,-8.5181031,34/35 Lower Main Street,Arklow,,Co. Wicklow
7360,Lil Mccarthy's Bar,51.5274669,-9.1768701,Castletownshend,Skibbereen,,Co. Cork
7361,Dan Lowreys,51.9013989,-8.4682274,13 Mccurtain Street,Cork,,Co. Cork
7362,Breathnach's,51.909471,-8.7889601,Abbey Street,Ballina,,Co. Mayo
7363,The 1601 Bar,51.706419,-8.523282,Pearse Street,Kinsale,,Co. Cork
7364,Pomeroy's Clara Inn,52.0600154,-9.0606308,Church Street,Millstreet,,Co. Cork
7365,The Roaring Donkey Bar,51.8537872,-8.2955525,6-8 Orilia Terrace,Cobh,,Co. Cork
7366,The Anchor Bar,51.6797184,-9.4518447,Main Street,Liscannor,,Co. Clare
7367,The Anchor Bar,51.6797184,-9.4518447,14 East Hill,Cobh,,Co. Cork
7368,The Anchor Bar,51.6797184,-9.4518447,O'neill Crowley Street (browne Street),Youghal,,Co. Cork
7369,The Anchor Bar,51.6797184,-9.4518447,New Street,Bantry,,Co. Cork
7370,The Anchor Bar,51.6797184,-9.4518447,14 Upper Main Street,Buncrana,Lifford,Co. Donegal
7371,The Anchor Bar,51.6797184,-9.4518447,Chapel Street,Tarbert,,Co. Kerry
7372,The Anchor Bar,51.6797184,-9.4518447,Tholsel Street,Carlingford,,Co. Louth
7373,The Anchor Bar,51.6797184,-9.4518447,Davitts Quay,Dungarvan,,Co. Waterford
7374,O'briens Bar,51.5623266,-9.46272,Number 4 Kerry Lane,Churchtown,Mallow,Co. Cork
7375,O'briens Bar,51.5623266,-9.46272,5 And 6 Bridge Street,Tipperary,,Co. Tipperary
7376,O'briens Bar,51.5623266,-9.46272,Duncormick,,,Co. Wexford
7377,The Harp Bar,51.884972,-8.4832712,Rush Street,Castlebar,,Co. Mayo
7378,The Temple Inn,51.8959531,-8.431747,Ballintemple,Cork,,Co. Cork
7379,The Village Inn,52.010645,-8.611085,Dowra,,,Co. Cavan
7380,The Village Inn,52.010645,-8.611085,15 Newtown,Cobh,,Co. Cork
7381,The Village Inn,52.010645,-8.611085,Ardgroom,Castletownbere,,Co. Cork
7382,The Village Inn,52.010645,-8.611085,Main Street,Kilworth,,Co. Cork
7383,The Village Inn,52.010645,-8.611085,Main Street,Enniskeane,,Co. Cork
7384,The Village Inn,52.010645,-8.611085,Grenagh Village,Grenagh North,,Co. Cork
7385,The Village Inn,52.010645,-8.611085,Ballyboughal,,,Co. Dublin
7386,The Village Inn,52.010645,-8.611085,Fohenagh,Ahascragh,Ballinasloe,Co. Galway
7387,The Village Inn,52.010645,-8.611085,Kilchrest,Loughrea,,Co. Galway
7388,The Village Inn,52.010645,-8.611085,Kilkerrin,Ballinasloe,,Co. Galway
7389,The Village Inn,52.010645,-8.611085,Church Street,Kilgarvan,,Co. Kerry
7390,The Village Inn,52.010645,-8.611085,Kilcummin,Killarney,,Co. Kerry
7391,The Village Inn,52.010645,-8.611085,Main Street,Celbridge,,Co. Kildare
7392,The Village Inn,52.010645,-8.611085,Patrick Street,Kilkenny,,Co. Kilkenny
7393,The Village Inn,52.010645,-8.611085,Kinlough,,,Co. Leitrim
7394,The Village Inn,52.010645,-8.611085,Gortnaclohy,Ashford,Ballagh,Co. Limerick
7395,The Village Inn,52.010645,-8.611085,Farrihy,Broadford,Rathluirc,Co. Limerick
7396,The Village Inn,52.010645,-8.611085,Aghamore,Ballyhaunis,,Co. Mayo
7397,The Village Inn,52.010645,-8.611085,Toocananagh,Claremorris,,Co. Mayo
7398,The Village Inn,52.010645,-8.611085,Ballynacroonbeg,Partry,Claremorris,Co. Mayo
7399,The Village Inn,52.010645,-8.611085,Main Street,Clonee,,Co. Meath
7400,The Village Inn,52.010645,-8.611085,Main Street,Rathmoylon,,Co. Meath
7401,The Village Inn,52.010645,-8.611085,Castlejordan,,,Co. Meath
7402,The Village Inn,52.010645,-8.611085,Loughglynn,Castlerea,,Co. Roscommon
7403,The Village Inn,52.010645,-8.611085,Cartron Village,Sligo,,Co. Sligo
7404,The Village Inn,52.010645,-8.611085,Eglish,Roscrea,,Co. Tipperary
7405,The Village Inn,52.010645,-8.611085,Moyglass,Fethard,,Co. Tipperary
7406,The Village Inn,52.010645,-8.611085,Main Street,Newtownmountkennedy,,Co. Wicklow
7407,The Village Inn,52.010645,-8.611085,2/4/6 Lisle Road,Crumlin,,Dublin City
7408,Ollie's Bar,52.2461303,-8.4260413,Main Street,Kildorrery,,Co. Cork
7409,Ollie's Bar,52.2461303,-8.4260413,Main Street,Athboy,,Co. Meath
7410,Quinlan's Bar,51.907421,-8.4741821,18 Watercourse Road,Cork,,Co. Cork
7411,The Eccles Hotel,51.752262,-9.539812,Glengarriff,,,Co. Cork
7412,Waxy's,51.8978996,-8.4727137,"2, Marlboro Street",Cork,,Co. Cork
7413,Muskerry Arms,51.933051,-8.567662,Blarney,,,Co. Cork
7414,Alibi,53.3434651,-6.284704,1/2 Courthouse Street And 1/2 James Street,,Cork,Co. Cork
7415,The Halfway Bar,52.254842,-9.5787795,Knocknagoppagh,"Lackaroe, Inch",Killeagh,Co. Cork
7416,O'regan's Bar,51.5264666,-9.5452695,Pier Road,Schull,,Co. Cork
7417,Joshua Tree Bar,51.9014134,-8.4862309,"69-70 Blarney Street, Parish Of St. Marys",Shandon,Cork,Co. Cork
7418,O'murchu's Bar,51.7622214,-8.3713166,Main Street,Dunmanway,,Co. Cork
7419,O'murchu's Bar,51.7622214,-8.3713166,Minane Bridge,,,Co. Cork
7420,O'murchu's Bar,51.7622214,-8.3713166,Main Street,Kenmare,,Co. Kerry
7421,The Bridge Inn,51.9065351,-8.9803187,Mountnugent,Kilbride,,Co. Cavan
7422,The Bridge Inn,51.9065351,-8.9803187,Gurteenroe Street,Macroom,,Co. Cork
7423,The Bridge Inn,51.9065351,-8.9803187,Main Street,Newport,,Co. Mayo
7424,Tynan's,51.9558515,-7.8500966,"147, North Main Street",Youghal,,Co. Cork
7425,Anchor Bar,51.6342678,-8.7077392,Courtmacsherry,Timoleague,,Co. Cork
7426,Anchor Bar,51.6342678,-8.7077392,Main Street,Caherciveen,,Co. Kerry
7427,Murphy's Pub,52.1382612,-8.2723616,Strand Street,Dingle,,Co. Kerry
7428,Murphy's Bar,52.1582386,-9.0684828,Boherbue,Mallow,,Co. Cork
7429,Murphy's Bar,52.1582386,-9.0684828,9 High Street,Galway,,Co. Galway
7430,Murphy's Bar,52.1582386,-9.0684828,Boolteens,Castlemaine,,Co. Kerry
7431,The Corner Bar,51.5500019,-9.2709142,Kildysart,,,Co. Clare
7432,The Corner Bar,51.5500019,-9.2709142,37 Bridge Street,Skibbereen,,Co. Cork
7433,The Corner Bar,51.5500019,-9.2709142,Main Street,Falcarragh,,Co. Donegal
7434,The Corner Bar,51.5500019,-9.2709142,Main Street/quay Street,Moville,Lifford,Co. Donegal
7435,Maple Leaf Bar,51.8970991,-8.4148692,Blackrock,Cork,,Co. Cork
7436,Ryan's,51.8991926,-8.4777739,43 North Main Street,Cork,,Co. Cork
7437,Ballymaloe House,51.865083,-8.075021,Ballymaloe More,Shanagarry,Barony Of Imokilly,Co. Cork
7438,Fairfield Tavern,40.020036,-82.8793744,94 & Part Of 92,Knockpogue Avenue,,Co. Cork
7439,The Waterfront Bar,39.2862607,-76.6115344,Baltimore,,,Co. Cork
7440,The Quay's Bar,51.9527053,-7.8451574,Market Street,Youghal,,Co. Cork
7441,Donnellon's Bar,49.2782882,-123.1241725,Main Street,Kilkishen,,Co. Clare
7442,Kilshanny House,52.9818076,-9.2981538,Kilshanny House,Caherlooskaun,Kilshanny,Co. Clare
7443,Whelans Bar Or Considine's Bar,52.8877255,-8.9474661,Barefield,Ennis,,Co. Clare
7444,The Corner Bar,52.6734372,-9.107864,Kildysart,,,Co. Clare
7445,The Corner Bar,52.6734372,-9.107864,37 Bridge Street,Skibbereen,,Co. Cork
7446,The Corner Bar,52.6734372,-9.107864,Main Street,Falcarragh,,Co. Donegal
7447,The Corner Bar,52.6734372,-9.107864,Main Street/quay Street,Moville,Lifford,Co. Donegal
7448,The Pump House,52.7771354,-8.7828105,Kilmurray,Sixmilebridge,,Co. Clare
7449,Keane's,52.9361093,-8.4371654,Mountshannon,,,Co. Clare
7450,Keane's,52.9361093,-8.4371654,Bridge Street,Gort,,Co. Galway
7451,Keane's,52.9361093,-8.4371654,Crossboyne,Claremorris,,Co. Mayo
7452,O'neills Public House,52.7610088,-8.8964215,Ennis Road,Newmarket On Fergus,,Co. Clare
7453,M. Tubridy,52.7022879,-9.4188422,Main Street,Cooraclare,,Co. Clare
7454,The Galleon Bar,52.6312185,-9.496886,Cappa,Kilrush,,Co. Clare
7455,Shenanigan's Public House,52.6382134,-9.4844483,Frances Street,Kilrush,,Co. Clare
7456,Powers Bar,52.867494,-8.7574215,Chapel Street,Tulla,,Co. Clare
7457,Powers Bar,52.867494,-8.7574215,Oughterard,,,Co. Galway
7458,The Marine Hotel,52.6773941,-9.6497112,The Circular Road,Kilkee,,Co. Clare
7459,The Marine Hotel,52.6773941,-9.6497112,Sandhill Road,Ballybunion,,Co. Kerry
7460,Burke's Armada Hotel,52.8451737,-9.4365209,Spanish Point,,,Co. Clare
7461,Supervalue,52.867478,-8.7575519,Tulla,,,Co. Clare
7462,Supervalue,52.867478,-8.7575519,Supermarket Unit 1,Ballisodare,Sligo,Co. Sligo
7463,The Shamrock Inn,52.9322757,-9.3458998,Main Street,Lahinch,,Co. Clare
7464,The Shamrock Inn,52.9322757,-9.3458998,Paulstown,,,Co. Kilkenny
7465,Considines Bar,52.8450989,-8.9820673,15 Parnell Street,Ennis,,Co. Clare
7466,Lame Duck,52.6838215,-8.5816536,Gillogue,Clonlara,,Co. Clare
7467,The Nightingale Bar,52.9505524,-8.3729065,Whitegate,,,Co. Clare
7468,Clarkes,52.8474255,-8.9887384,Crusheen,Ennis,,Co. Clare
7469,Clarkes,52.8474255,-8.9887384,94 Carysfort Avenue,Blackrock,,Co. Dublin
7470,Clarkes,52.8474255,-8.9887384,Main Street,Lanesboro,,Co. Longford
7471,Clarkes,52.8474255,-8.9887384,Bohola,Claremorris,,Co. Mayo
7472,Kelly's,52.8433117,-8.9841325,Six Crosses,Listowel,,Co. Kerry
7473,Moloney's Bar,52.9261208,-8.6488627,Main Street,Feakle,,Co. Clare
7474,Moloney's Bar,52.9261208,-8.6488627,Union Hall,Skibbereen,,Co. Cork
7475,The West-bridge,52.8557542,-9.4009733,Main Street,Miltown,Malbay,Co. Clare
7476,Kenny's Bar,52.9317204,-9.3459856,Main Street,Lahinch,,Co. Clare
7477,Auburn Lodge Hotel,52.865538,-8.9811858,Gort Road,Ennis,,Co. Clare
7478,The Ritz,53.0293195,-9.2891726,Lisdoonvarna,,,Co. Clare
7479,The Abbey Tavern,52.8176812,-8.8643025,Quinn,,,Co. Clare
7480,The Abbey Tavern,52.8176812,-8.8643025,Gilabbey Street,Cork,,Co. Cork
7481,The Abbey Tavern,52.8176812,-8.8643025,28 Abbey Street,Howth,,Co. Dublin
7482,The Abbey Tavern,52.8176812,-8.8643025,Graiguenoe,Holycross,,Co. Tipperary
7483,"O'loughlins,ocean View Bar And Restaurant",52.8548936,-9.4011792,Main Street,Miltown Malbay,,Co. Clare
7484,The Fisherman's Hut,52.6287274,-9.331861,Kilmore,Kilrush,,Co. Clare
7485,Ciaran's Bar,52.84519,-8.9813105,Francis Street,Ennis,,Co. Clare
7486,O'looney's Bar,52.932836,-9.34752,Moloskey,Mullagh,Ennis,Co. Clare
7487,Shannon Spprings Hotel,52.715049,-8.8622441,Ballycasey,Shannon,,Co. Clare
7488,Durty Nellys,52.6964876,-8.8117153,Bunratty,,,Co. Clare
7489,Wild Atlantic Way Lodge,53.115786,-9.148145,Main Street,Ballyvaughan,,Co. Clare
7490,Walsh's Bar,52.6406999,-9.4859374,Cree,Kilrush,,Co. Clare
7491,Walsh's Bar,52.6406999,-9.4859374,70/72 Connaught Street,Athlone,,Co. Westmeath
7492,Bayview,52.679721,-9.646163,O'connell Street/queen Street,Kilkee,,Co. Clare
7493,Woodcross Bar,52.6983232,-8.7628257,Ballymorris,Cratloe,,Co. Clare
7494,Setrights Tavern,52.6940383,-8.7580629,Setrights Cross,Cratloe,,Co. Clare
7495,Mac's Bar,53.437565,-8.8602715,Bunratty Folk Park,Bunratty,,Co. Clare
7496,Mac's Bar,53.437565,-8.8602715,Corofin,,,Co. Clare
7497,Mac's Bar,53.437565,-8.8602715,Dunkineely,,,Co. Donegal
7498,Danny's Bar,52.8053388,-8.6327997,Castlebar,Westport,,Co. Mayo
7499,Jack's Place,52.8059363,-8.7512648,Main Street,Kilkishen,,Co. Clare
7500,Ballinalacken Castle Hotel,53.0464097,-9.3378457,Ballinalacken,Lisdoonvarna,,Co. Clare
7501,Brogan's Bar,52.8435084,-8.9826747,24 O'connell Street,Ennis,,Co. Clare
7502,The Crossroads Bar,52.7208242,-9.2669816,Knockalough,Kilrish,,Co. Clare
7503,Jakkos,52.9088498,-8.533109,Scariff,,,Co. Clare
7504,Magpie Bar,52.8147376,-8.9642515,Main Steet,Clarecastle,,Co. Clare
7505,Ritchie's Bar,52.6780225,-9.6495604,O'curry Street,Kilkee,,Co. Clare
7506,Scott's Bar,52.6793513,-9.6478462,O'curry Street,Kilkee,,Co. Clare
7507,Cooney's Bar,52.7247118,-8.5546236,76 Main Street,Carrick-on-suir,,Co. Tipperary
7508,Fanny O'deas,52.7394624,-9.172688,Lissycasey,,,Co. Clare
7509,The Percy French Bar,52.637546,-9.4821272,23 Moore Street,Kilrush,Clare,Co. Clare
7510,O'connor's Pub,53.012567,-9.386521,7 High Street,Killarney,,Co. Kerry
7511,Haven Arms,52.6385137,-9.4847068,Henry Street,Kilrush,,Co. Clare
7512,The Central Bar,52.6780632,-9.6497166,Knocknagree,Mallow,,Co. Cork
7513,The Central Bar,52.6780632,-9.6497166,40 Main Street,Castleisland,,Co. Kerry
7514,The Central Bar,52.6780632,-9.6497166,Bridge Street,Newcastlewest,,Co. Limerick
7515,The Central Bar,52.6780632,-9.6497166,10 Clanbrassil Street,Dundalk,,Co. Louth
7516,The Central Bar,52.6780632,-9.6497166,Market Square,Roscommon,,Co. Roscommon
